# v13_5kw_masslift telemetry  length=21.2  window=20.0  min_clearance=1.5  lift=mass-aware-const-tension  margin=1.5  era=post-428f491_mass-aware-const-tension_ON  git=unknown
island,gen,idx,fitness,status,P_mean,P_end,T_lift,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1,8,7,-2.419,ok,5.66,4.67,2757.91,17.6,false,6.68,14,4,1,1.568,1.5,10.7,17.2,0.345,0.791,21.2,0.020249,0.011206,0.660403,0.4,1.56828,0.356101,2.889918,14.0,0.672678,11.465981,10.730596,17.236636,0.345431,0.790691
1,8,8,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.32,14,6,2,1.309,1.309,12.9,19.6,0.364,0.815,21.2,0.02846,0.010541,1.025884,1.320212,1.308834,0.643444,2.271541,14.0,0.8,19.0,12.921124,19.648234,0.364125,0.814501
1,8,9,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.64,12,6,2,1.48,1.48,2.6,22.0,0.223,0.836,21.2,0.025956,0.010621,0.945182,1.216325,1.480407,0.479173,2.158895,12.0,-0.291009,8.157666,2.578836,22.0,0.222808,0.835763
1,8,10,-5.333,ok,6.15,5.54,2206.8,21.61,false,7.61,11,6,1,1.636,1.5,11.5,22.0,0.182,0.681,21.2,0.02846,0.01,1.035541,1.110321,1.636167,0.477213,1.877489,11.0,0.8,0.0,11.534871,22.0,0.182172,0.681224
1,9,1,-5.8,ok,6.14,5.8,2175.06,6.39,false,7.99,11,3,1,1.6,1.5,8.5,3.3,0.104,0.389,21.2,0.009487,0.01103,1.002815,0.4,1.600427,0.316228,4.1832,11.0,0.105479,19.0,8.549216,3.284944,0.1038,0.389062
1,9,2,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-4.21,16,4,2,2.089,1.5,14.5,22.0,0.104,0.876,21.2,0.023342,0.01,0.564261,0.612097,2.088988,0.316228,2.858266,16.0,0.564554,19.0,14.534894,22.0,0.1038,0.875524
1,9,3,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-2.79,14,4,2,2.172,1.5,14.3,5.0,0.104,0.667,21.2,0.009487,0.013208,1.24492,0.4,2.172035,0.356101,2.733029,14.0,-0.8,19.0,14.252008,5.004189,0.1038,0.667255
1,9,4,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-2.08,8,4,2,1.908,1.5,0.0,22.0,0.155,0.654,21.2,0.009487,0.010484,0.44,0.400406,1.907826,0.316228,3.50128,8.0,-0.065839,19.0,0.0,22.0,0.15497,0.654233
1,9,5,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-3.29,13,6,2,0.941,0.941,16.3,0.0,0.307,0.775,21.2,0.024199,0.011861,0.988597,1.002489,0.941211,0.948683,3.088804,13.0,0.272127,16.136818,16.254365,0.0,0.307285,0.774923
1,9,6,-5.866,ok,6.3,5.87,2765.0,17.09,false,7.95,14,4,1,1.716,1.5,17.3,6.2,0.104,0.678,21.2,0.026476,0.01143,1.239947,0.800602,1.71644,0.690878,2.96569,14.0,0.584188,12.247538,17.268854,6.175559,0.1038,0.678281
1,9,7,-4.62,ok,5.71,5.08,2554.97,18.66,false,7.92,13,3,1,2.2,1.5,3.2,13.5,0.112,0.691,21.2,0.009487,0.010967,0.881022,0.4,2.2,0.356101,4.1832,13.0,-0.490197,19.0,3.24046,13.476363,0.111614,0.690927
1,9,8,-6.191,ok,6.49,6.19,1998.48,7.76,false,7.97,10,4,1,1.306,1.306,16.4,0.0,0.112,0.442,21.2,0.02339,0.011374,1.059471,0.658001,1.306369,0.948683,3.712109,10.0,0.365245,15.858368,16.365848,0.0,0.111614,0.441987
1,9,9,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.92,16,4,1,1.636,1.5,7.8,13.5,0.104,0.748,21.2,0.025956,0.010126,1.32,1.110321,1.636167,0.35477,2.811285,16.0,0.738588,10.504427,7.826531,13.476363,0.1038,0.747923
1,9,10,-6.123,ok,6.49,6.12,2581.77,25.39,false,7.56,13,5,1,1.259,1.259,22.0,0.0,0.182,0.453,21.2,0.02846,0.011575,1.035541,0.975503,1.259298,0.948683,3.388233,13.0,0.8,12.058775,22.0,0.0,0.182172,0.452581
1,10,1,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.33,3,6,2,0.778,0.778,7.2,3.3,0.21,0.179,21.2,0.023111,0.011601,0.546984,0.98322,0.777707,0.803484,3.673232,3.0,0.477036,11.589151,7.17118,3.284944,0.210263,0.178554
1,10,2,-4.576,ok,5.76,5.11,1415.37,8.0,false,8.06,7,3,1,1.978,1.5,21.8,16.3,0.104,0.397,21.2,0.009487,0.011885,0.564261,0.4,1.977666,0.652594,4.076581,7.0,0.435755,19.0,21.814475,16.321145,0.1038,0.396721
1,10,3,-4.303,ok,5.67,4.99,1993.77,13.57,false,8.01,10,3,1,2.2,1.5,9.4,22.0,0.104,0.843,21.2,0.020249,0.011534,1.32,0.4,2.2,0.356101,3.35488,10.0,0.018259,12.536325,9.378053,22.0,0.1038,0.843061
1,10,4,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.98,12,5,1,1.309,1.309,5.1,22.0,0.104,0.743,21.2,0.010691,0.010822,1.034502,0.4,1.308944,0.316228,2.672768,12.0,-0.014863,16.578023,5.090905,22.0,0.1038,0.742916
1,10,5,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.7,8,4,2,1.239,1.239,13.9,0.0,0.155,0.361,21.2,0.017431,0.011474,0.970502,0.499131,1.238601,0.948683,3.843398,8.0,-0.061647,18.742668,13.924456,0.0,0.15497,0.360532
1,10,6,-3.809,ok,5.75,4.95,2756.76,20.55,false,7.69,14,4,1,2.2,1.5,8.0,22.0,0.153,0.831,21.2,0.02188,0.010237,1.24734,0.687565,2.2,0.690878,2.363865,14.0,0.647966,12.247538,8.023885,22.0,0.152533,0.830885
1,10,7,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-2.21,13,4,2,1.712,1.5,4.8,14.8,0.155,0.581,21.2,0.009487,0.011124,0.44,0.4,1.711736,0.544154,3.321842,13.0,0.404861,18.505265,4.808067,14.79958,0.15497,0.58054
1,10,8,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.16,9,4,2,1.921,1.5,14.4,22.0,0.112,0.442,21.2,0.020837,0.01034,0.550616,0.658001,1.92056,0.332358,2.826938,9.0,0.8,1.368138,14.404216,22.0,0.111614,0.441987
1,10,9,-6.388,ok,6.62,6.39,2376.43,12.47,false,7.75,12,5,1,1.064,1.064,18.0,0.0,0.149,0.466,21.2,0.020962,0.011912,0.925292,0.857082,1.063545,0.948683,3.211507,12.0,0.0789,15.778392,17.967494,0.0,0.148529,0.465808
1,10,10,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.39,3,8,3,0.718,0.718,2.1,0.0,0.282,0.453,21.2,0.020213,0.010133,0.44,1.296771,0.717583,0.948683,2.938492,3.0,0.277243,7.719399,2.063401,0.0,0.281549,0.452581
1,11,1,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.82,11,5,2,1.261,1.261,13.0,12.1,0.262,0.449,21.2,0.026503,0.010822,0.743019,0.528629,1.260709,0.691412,2.818719,11.0,0.768932,6.612378,13.032214,12.055061,0.261678,0.448606
1,11,2,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-2.0,14,4,2,1.818,1.5,16.9,11.1,0.136,0.529,21.2,0.023588,0.011885,1.204343,0.633992,1.817522,0.459542,3.366335,14.0,0.56552,13.521521,16.92799,11.136149,0.135665,0.528513
1,11,3,-4.962,ok,5.87,5.26,1226.22,15.08,false,7.89,6,3,1,1.708,1.5,14.3,12.7,0.15,0.843,21.2,0.010656,0.011971,1.32,0.502997,1.70846,0.804412,4.1832,6.0,0.562844,12.536325,14.252008,12.684436,0.149952,0.843061
1,11,4,-1.579,ok,5.26,4.22,2373.87,9.8,false,7.21,12,3,1,2.126,1.5,22.0,22.0,0.257,0.562,21.2,0.019817,0.012211,1.32,0.712225,2.126124,0.479173,3.466481,12.0,0.483493,14.662318,22.0,22.0,0.256709,0.562236
1,11,5,-6.057,ok,6.43,6.06,3145.24,18.08,false,7.68,16,5,1,1.454,1.454,18.8,10.5,0.149,0.691,21.2,0.023901,0.011161,1.097167,0.992887,1.454073,0.316228,2.87316,16.0,0.287408,12.339648,18.827465,10.454277,0.148529,0.69084
1,11,6,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.94,15,3,1,1.495,1.495,17.3,0.0,0.104,0.509,21.2,0.026476,0.012409,1.239947,0.4,1.494736,0.690878,4.046651,15.0,0.071102,19.0,17.268854,0.0,0.1038,0.509263
1,11,7,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-2.47,16,6,2,1.031,1.031,13.2,0.0,0.104,0.583,21.2,0.02846,0.011355,1.32,0.984743,1.031086,0.948683,2.644897,16.0,0.142066,11.683957,13.236439,0.0,0.1038,0.583109
1,11,8,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.08,16,6,2,1.199,1.199,20.8,6.6,0.149,0.442,21.2,0.027186,0.011372,1.054937,1.204218,1.198979,0.492834,2.669722,16.0,0.382009,11.138872,20.840555,6.602861,0.148529,0.441987
1,11,9,-5.992,ok,6.58,5.99,2377.05,33.92,false,7.12,12,5,1,1.203,1.203,1.7,16.3,0.275,0.466,21.2,0.020962,0.010226,0.492065,1.206856,1.20286,0.823639,3.211507,12.0,0.0789,5.765935,1.727916,16.306097,0.275032,0.465808
1,11,10,-6.091,ok,6.44,6.09,2950.95,16.05,false,7.79,15,5,1,1.448,1.448,17.0,9.4,0.131,0.774,21.2,0.020676,0.012201,1.083757,0.985801,1.448188,0.948683,2.649341,15.0,0.8,12.058775,16.95417,9.352263,0.130572,0.774391
1,12,1,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-3.07,11,4,2,2.2,1.5,10.6,16.8,0.104,0.779,21.2,0.020025,0.011003,1.32,0.528629,2.2,0.803484,3.190446,11.0,0.273787,14.183893,10.554622,16.761892,0.1038,0.778798
1,12,2,-2.818,ok,5.46,4.57,1040.25,14.56,false,7.53,5,3,1,1.78,1.5,0.0,22.0,0.253,0.508,21.2,0.018162,0.01,0.66294,1.080346,1.779929,0.652594,4.076581,5.0,0.435755,5.215505,0.0,22.0,0.25259,0.507756
1,12,3,-6.031,ok,6.46,6.03,1056.77,6.68,false,7.5,5,7,1,0.942,0.942,0.0,13.1,0.261,0.459,21.2,0.027412,0.01,1.32,1.357266,0.942227,0.356101,2.733029,5.0,0.27003,12.536325,0.0,13.084057,0.260977,0.45946
1,12,4,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.94,7,4,2,1.467,1.467,0.0,5.0,0.104,0.429,21.2,0.019817,0.012114,0.634891,0.528629,1.46723,0.479173,3.62493,7.0,-0.128108,19.0,0.0,4.989202,0.1038,0.428715
1,12,5,-3.717,ok,5.82,4.99,870.08,10.1,false,7.53,4,5,1,1.454,1.454,1.8,11.3,0.265,0.406,21.2,0.02846,0.01,1.097167,1.428011,1.454073,0.316228,2.87316,4.0,0.549935,12.339648,1.79168,11.287731,0.26525,0.406499
1,12,6,-6.424,ok,6.65,6.42,2002.95,8.2,false,7.72,10,5,1,0.965,0.965,17.3,0.0,0.165,0.346,21.2,0.026476,0.012121,0.894257,0.848328,0.965455,0.948683,3.470901,10.0,0.337044,12.247538,17.268854,0.0,0.165472,0.34582
1,12,7,-4.09,ok,5.62,4.92,2184.11,14.0,false,7.88,11,3,1,2.2,1.5,13.5,22.0,0.126,0.549,21.2,0.020249,0.011754,0.587393,0.4,2.2,0.316228,3.561781,11.0,0.387992,16.84083,13.452808,22.0,0.126452,0.549423
1,12,8,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.78,10,9,3,0.7,0.7,14.7,0.0,0.192,0.43,21.2,0.02846,0.012079,1.158894,1.17445,0.7,0.948683,2.782751,10.0,0.009023,10.998378,14.749685,0.0,0.192186,0.429775
1,12,9,-6.433,ok,6.64,6.43,2947.77,19.35,false,7.69,15,5,1,1.064,1.064,16.3,13.5,0.149,0.586,21.2,0.02283,0.011133,1.307821,0.561591,1.063545,0.356101,3.186495,15.0,0.626127,12.589967,16.320279,13.476363,0.148529,0.585932
1,12,10,-3.073,ok,5.6,4.72,2558.56,18.95,false,7.56,13,3,1,2.2,1.5,13.5,20.3,0.182,0.562,21.2,0.014416,0.01103,0.709896,0.4,2.2,0.948683,3.305048,13.0,0.434444,9.441348,13.452808,20.324113,0.182172,0.561548
1,13,1,-4.858,ok,5.76,5.16,2748.77,18.43,false,7.95,14,3,1,2.2,1.5,22.0,22.0,0.104,0.731,21.2,0.016276,0.010973,0.833873,0.63518,2.2,0.316228,3.356414,14.0,0.366167,17.727241,22.0,22.0,0.1038,0.731453
1,13,2,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.01,3,5,2,1.211,1.211,0.0,15.1,0.232,0.27,21.2,0.019478,0.010142,0.500628,0.994216,1.210982,0.652594,3.229191,3.0,0.360173,8.252659,0.0,15.066332,0.232225,0.269683
1,13,3,-6.517,ok,6.69,6.52,2768.06,2.51,false,7.69,14,7,1,0.867,0.867,20.7,1.6,0.154,0.459,21.2,0.027412,0.011387,0.925898,1.357266,0.86661,0.356101,3.110332,14.0,0.261365,13.217012,20.742465,1.595062,0.153666,0.45946
1,13,4,-6.476,ok,6.66,6.48,668.0,16.64,false,7.94,3,7,1,0.705,0.705,15.2,22.0,0.161,0.333,21.2,0.024719,0.011837,1.158908,0.4555,0.704956,0.479173,3.625169,3.0,0.662554,12.522369,15.176436,22.0,0.160963,0.332726
1,13,5,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.73,16,5,2,1.454,1.454,18.8,14.2,0.149,0.691,21.2,0.023901,0.011737,0.545876,0.48444,1.454073,0.747364,2.87316,16.0,0.769843,18.133979,18.827465,14.177087,0.148529,0.69084
1,13,6,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-2.43,16,9,2,0.7,0.7,17.4,0.0,0.165,0.576,21.2,0.02846,0.010923,1.32,1.456858,0.7,0.316228,2.561749,16.0,0.337044,9.266342,17.356249,0.0,0.165472,0.576075
1,13,7,-6.423,ok,6.66,6.42,1055.98,7.95,false,7.72,5,7,1,0.7,0.7,18.6,12.0,0.202,0.214,21.2,0.02846,0.012272,0.939988,0.801403,0.7,0.740584,3.749849,5.0,0.404861,9.255546,18.608035,12.00883,0.202152,0.213565
1,13,8,-3.642,ok,5.58,4.81,1035.52,11.69,false,8.07,5,3,1,2.038,1.5,19.7,15.3,0.111,0.442,21.2,0.009487,0.012332,1.059471,0.658001,2.037888,0.948683,4.1832,5.0,0.481862,15.858368,19.698161,15.349347,0.110993,0.441987
1,13,9,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.94,15,4,1,1.42,1.42,11.6,18.5,0.104,0.53,21.2,0.015057,0.011133,1.307821,0.4,1.41972,0.477788,3.297461,15.0,0.626127,17.375861,11.637904,18.546207,0.1038,0.529754
1,13,10,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.03,13,4,2,1.259,1.259,22.0,0.0,0.182,0.367,21.2,0.025754,0.011649,0.921115,0.975503,1.259298,0.948683,3.790906,13.0,0.202385,13.793756,22.0,0.0,0.182172,0.366678
1,14,1,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.86,14,5,1,1.078,1.078,13.1,1.6,0.12,0.519,21.2,0.025496,0.011601,1.028478,1.239094,1.07828,0.356101,3.260096,14.0,0.278875,17.185212,13.089401,1.595062,0.120226,0.51917
1,14,2,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-3.11,16,4,2,1.956,1.5,15.2,0.0,0.104,0.691,21.2,0.016276,0.011885,1.148364,0.4,1.955858,0.652594,2.960641,16.0,0.435755,18.966649,15.244977,0.0,0.1038,0.690731
1,14,3,-5.988,ok,6.4,5.99,2007.71,8.6,false,7.77,10,4,1,1.384,1.384,22.0,0.0,0.154,0.379,21.2,0.02846,0.011387,0.908027,1.357266,1.383975,0.356101,3.658107,10.0,0.666052,13.217012,22.0,0.0,0.153666,0.378674
1,14,4,1.0e9,reject,0.0,0.0,0.0,Inf,false,2.42,16,9,2,0.705,0.705,22.0,0.0,0.148,0.759,21.2,0.025532,0.010861,1.13649,1.098483,0.704956,0.67614,2.82518,16.0,0.662554,14.039541,22.0,0.0,0.147733,0.759112
1,14,5,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.11,3,6,2,0.844,0.844,19.2,10.5,0.185,0.238,21.2,0.023901,0.012151,0.965873,0.992887,0.843736,0.89929,3.768193,3.0,0.785823,12.145776,19.203123,10.454277,0.184815,0.238186
1,14,6,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.46,13,6,2,0.948,0.948,18.2,7.3,0.169,0.444,21.2,0.026476,0.011378,1.271226,0.551267,0.947883,0.731668,3.492358,13.0,0.8,12.423178,18.204204,7.268369,0.168507,0.444448
1,14,7,-5.932,ok,6.37,5.93,3149.27,14.19,false,7.54,16,4,1,1.505,1.5,22.0,5.3,0.174,0.626,21.2,0.027167,0.012272,1.137466,1.048117,1.504738,0.740584,3.087979,16.0,0.775067,9.255546,22.0,5.25135,0.173662,0.625891
1,14,8,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.84,16,5,2,1.357,1.357,16.4,7.2,0.138,0.711,21.2,0.02283,0.010767,1.32,0.658001,1.357056,0.465308,2.996725,16.0,0.8,14.061057,16.365848,7.174318,0.138044,0.711364
1,14,9,-4.848,ok,6.04,5.38,1992.73,9.63,false,7.91,10,4,1,1.878,1.5,16.3,2.2,0.124,0.586,21.2,0.017017,0.011734,1.165107,0.561591,1.877878,0.948683,3.386795,10.0,0.233953,16.366868,16.320279,2.157965,0.123941,0.585932
1,14,10,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-2.6,16,4,2,1.416,1.416,17.8,0.0,0.104,0.604,21.2,0.022698,0.01079,1.050173,1.024838,1.416322,0.694947,3.290066,16.0,0.270547,18.472704,17.774447,0.0,0.1038,0.604264
1,15,1,-2.959,ok,5.71,4.82,1442.39,18.21,false,2.66,7,7,2,0.7,0.7,21.2,13.0,0.227,0.224,21.2,0.02846,0.012279,0.86049,1.217578,0.7,0.387902,3.391695,7.0,0.343036,7.683516,21.212825,12.958148,0.227179,0.223964
1,15,2,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.36,16,5,2,1.373,1.373,22.0,0.0,0.149,0.62,21.2,0.027747,0.010973,1.025958,1.353573,1.372618,0.687177,2.953265,16.0,0.702401,19.0,22.0,0.0,0.149194,0.619827
1,15,3,-6.268,ok,6.55,6.27,663.32,49.67,false,7.96,3,5,1,0.904,0.904,19.8,22.0,0.154,0.258,21.2,0.021141,0.011987,0.8831,0.4,0.903751,0.399658,4.092141,3.0,0.261365,13.478718,19.774337,22.0,0.153666,0.257834
1,15,4,1.0e9,reject_twist,0.0,0.0,0.0,Inf,true,2.91,16,8,2,0.7,0.7,15.2,12.5,0.176,0.542,21.2,0.024719,0.011014,1.218096,1.021268,0.7,0.479173,3.142053,16.0,0.8,10.388652,15.176436,12.538919,0.176191,0.541898
1,15,5,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.57,12,8,3,0.7,0.7,20.3,0.0,0.234,0.356,21.2,0.02846,0.011778,1.233447,1.186934,0.7,0.948683,3.216134,12.0,0.783727,6.926078,20.311071,0.0,0.233977,0.356108
1,15,6,-6.092,ok,6.46,6.09,3148.91,18.57,false,7.51,16,5,1,1.343,1.343,22.0,0.0,0.178,0.518,21.2,0.026476,0.011343,0.894257,1.439915,1.34255,0.948683,3.123091,16.0,0.337044,12.416519,22.0,0.0,0.178414,0.51785
1,15,7,-6.423,ok,6.66,6.42,1055.98,7.95,false,7.72,5,7,1,0.7,0.7,18.6,12.0,0.202,0.214,21.2,0.02846,0.012271,0.939765,0.801403,0.7,0.740584,3.748492,5.0,0.8,9.2701,18.601521,12.00883,0.201973,0.214208
1,15,8,-6.228,ok,6.53,6.23,2008.6,18.46,false,7.77,10,5,1,1.164,1.164,22.0,0.0,0.154,0.442,21.2,0.028228,0.011408,0.765364,1.6,1.164222,0.325714,2.871546,10.0,0.003235,15.858368,22.0,0.0,0.153666,0.441987
1,15,9,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.96,13,4,1,1.45,1.45,12.5,4.1,0.104,0.548,21.2,0.015863,0.01159,1.168817,0.405886,1.449934,0.356101,3.311192,13.0,-0.016088,15.849562,12.453506,4.091517,0.1038,0.547672
1,15,10,1.0e9,reject,0.0,0.0,0.0,Inf,false,2.26,13,7,2,0.7,0.7,16.2,14.5,0.184,0.27,21.2,0.025848,0.011867,1.035541,0.434847,0.7,0.636983,3.76588,13.0,0.8,10.558224,16.170726,14.505326,0.183904,0.270448
1,16,1,-4.079,ok,5.83,5.09,674.34,34.05,false,7.92,3,4,1,1.6,1.5,16.3,16.6,0.164,0.191,21.2,0.026869,0.011975,1.054043,0.678604,1.600427,0.503587,3.770386,3.0,0.646608,17.185212,16.34896,16.575645,0.164108,0.191056
1,16,2,-2.477,ok,5.57,4.6,1440.75,5.24,false,3.21,7,6,2,0.757,0.757,18.6,12.0,0.219,0.221,21.2,0.02846,0.01237,1.100598,0.429649,0.756597,0.948683,4.056068,7.0,0.8,7.00826,18.601521,12.00883,0.218943,0.220515
1,16,3,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.76,14,8,3,0.7,0.7,17.4,0.0,0.212,0.379,21.2,0.02846,0.011934,1.176998,1.357266,0.7,0.356101,3.057932,14.0,0.55557,8.083203,17.380158,0.0,0.212491,0.379333
1,16,4,-3.555,ok,5.52,4.74,2175.58,12.96,false,7.72,11,3,1,2.179,1.5,20.8,7.2,0.161,0.497,21.2,0.009487,0.011771,0.529697,0.43564,2.179288,0.479173,3.865742,11.0,0.084125,19.0,20.802272,7.200052,0.160963,0.496684
1,16,5,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-3.11,16,5,2,1.103,1.103,17.6,13.4,0.147,0.691,21.2,0.023901,0.011341,1.2271,0.579458,1.103171,0.627338,3.368668,16.0,0.662554,14.507883,17.596126,13.449808,0.146865,0.69084
1,16,6,-6.351,ok,6.63,6.35,2199.66,26.31,false,7.47,11,6,1,0.965,0.965,18.6,0.0,0.212,0.346,21.2,0.02846,0.01155,1.32,1.004038,0.965455,0.859519,3.156141,11.0,0.8,8.72831,18.58706,0.0,0.211563,0.34582
1,16,7,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.33,13,6,2,0.928,0.928,18.5,12.0,0.172,0.421,21.2,0.02846,0.01142,1.265079,0.549533,0.928455,0.794754,3.543736,13.0,0.8,12.395162,18.520657,12.00883,0.171863,0.420682
1,16,8,-4.994,ok,5.88,5.28,659.23,9.83,false,7.92,3,3,1,1.492,1.492,19.4,22.0,0.166,0.17,21.2,0.015688,0.012626,0.682079,0.4,1.491689,0.948683,4.1832,3.0,0.8,13.390799,19.365387,22.0,0.166441,0.169503
1,16,9,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.1,16,5,2,1.064,1.064,22.0,3.7,0.206,0.532,21.2,0.02846,0.011345,1.040517,0.561591,1.063545,0.694177,3.222507,16.0,0.8,9.527813,22.0,3.744726,0.205535,0.531977
1,16,10,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.92,16,4,1,1.53,1.5,13.2,15.9,0.104,0.728,21.2,0.015337,0.010751,1.32,0.4,1.530004,0.316228,2.980469,16.0,0.270824,16.217253,13.249993,15.88953,0.1038,0.727725
1,17,1,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.31,15,6,2,0.864,0.864,22.0,0.0,0.175,0.398,21.2,0.02846,0.011613,0.811842,1.537296,0.864031,0.492156,3.174517,15.0,0.332901,11.52432,22.0,0.0,0.17501,0.397776
1,17,2,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-2.87,15,4,2,1.899,1.5,21.8,16.3,0.104,0.666,21.2,0.016276,0.01123,0.564261,0.621426,1.898538,0.914403,2.998424,15.0,-0.146616,18.671604,21.814475,16.321145,0.1038,0.665892
1,17,3,-4.982,ok,5.86,5.27,655.65,12.57,false,8.12,3,3,1,1.638,1.5,16.8,22.0,0.109,0.316,21.2,0.009487,0.012202,0.855281,0.4,1.638045,0.766074,4.1832,3.0,0.261365,16.533081,16.768558,22.0,0.109196,0.315924
1,17,4,-6.641,ok,6.75,6.64,2761.0,1.88,false,7.69,14,7,1,0.705,0.705,17.7,7.3,0.152,0.423,21.2,0.025295,0.011837,1.187554,0.817462,0.704956,0.3841,3.353041,14.0,0.607839,13.206064,17.665017,7.255308,0.152136,0.423454
1,17,5,-5.553,ok,6.19,5.63,1238.55,10.08,false,7.85,6,4,1,1.454,1.454,15.8,14.2,0.161,0.344,21.2,0.021625,0.011923,1.069371,0.58714,1.454073,0.316228,3.560529,6.0,0.287408,12.579358,15.800427,14.210419,0.16064,0.34357
1,17,6,-5.79,ok,6.28,5.79,2755.89,17.89,false,7.62,14,4,1,1.602,1.5,17.3,2.6,0.165,0.529,21.2,0.019061,0.012121,1.288979,0.4,1.60233,0.948683,3.639016,14.0,0.682157,13.102207,17.268854,2.583283,0.165472,0.528744
1,17,7,1.0e9,reject,0.0,0.0,0.0,Inf,false,7.98,5,8,1,0.805,0.805,10.5,0.0,0.134,0.214,21.2,0.02846,0.011571,1.32,0.789661,0.804622,0.740584,2.738028,5.0,-0.039014,9.2701,10.494811,0.0,0.134024,0.214208
1,17,8,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.84,16,9,2,0.7,0.7,22.0,0.0,0.154,0.478,21.2,0.028228,0.011353,1.32,1.6,0.7,0.316228,2.60697,16.0,0.381083,9.186207,22.0,0.0,0.153666,0.478058
1,17,9,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.49,16,9,3,0.7,0.7,12.2,0.0,0.152,0.512,21.2,0.02283,0.01166,1.32,0.89764,0.7,0.478154,2.800688,16.0,0.244831,12.074855,12.226432,0.0,0.152136,0.512038
1,17,10,-0.288,ok,5.17,4.01,2209.16,6.42,false,1.84,11,7,2,0.918,0.918,22.0,0.0,0.182,0.385,21.2,0.02846,0.011529,1.035541,1.6,0.918483,0.948683,2.948058,11.0,-0.059574,14.901023,22.0,0.0,0.182172,0.385294
1,18,1,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-2.06,16,4,2,1.362,1.362,19.7,0.0,0.151,0.515,21.2,0.026476,0.011627,0.962188,0.971811,1.362147,0.948683,3.215381,16.0,-0.146616,14.225455,19.679285,0.0,0.151428,0.51489
1,18,2,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.36,16,4,2,1.974,1.5,21.8,0.0,0.104,0.397,21.2,0.018783,0.011043,1.152991,0.4,1.97446,0.948683,2.945006,16.0,0.048152,18.345338,21.814475,0.0,0.104198,0.396721
1,18,3,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.73,16,4,2,2.041,1.5,15.2,4.8,0.154,0.459,21.2,0.015957,0.010724,1.193581,0.815039,2.041147,0.357239,2.509316,16.0,-0.329781,17.500265,15.233588,4.766342,0.153666,0.45946
1,18,4,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.83,15,9,3,0.889,0.889,20.4,0.0,0.177,0.596,21.2,0.025295,0.011837,1.045245,0.817462,0.889232,0.316228,2.239511,15.0,-0.074676,12.360359,20.431226,0.0,0.177157,0.596458
