# v13_5kw telemetry  length=21.2  window=20.0  min_clearance=1.5
island,gen,idx,fitness,status,P_mean,P_end,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1,2,4,-0.368,ok,5.8,4.4,56.55,false,5.98,10,6,1,1.086,1.086,22.0,22.0,0.537,0.05,21.2,0.019817,0.01,0.525629,1.026749,1.085637,0.479173,2.672768,10.0,0.788967,17.06348,22.0,22.0,0.536596,0.05
1,2,5,-1.074,ok,6.04,4.67,25.32,false,6.04,8,5,1,0.935,0.935,15.2,0.7,0.562,0.995,21.2,0.010316,0.01,1.289095,1.04792,0.934994,0.773146,4.1832,8.0,0.367714,12.016055,15.236813,0.682741,0.562436,0.995279
1,2,6,-4.771,ok,6.31,5.55,33.38,false,7.15,8,5,1,1.285,1.285,19.9,14.8,0.307,0.615,21.2,0.01266,0.01,0.510153,1.136962,1.284784,0.459039,3.167719,8.0,0.52664,12.819139,19.924364,14.754882,0.307285,0.614694
1,2,7,-3.812,ok,5.65,4.89,41.96,false,8.0,3,3,1,1.855,1.5,2.6,22.0,0.142,0.169,21.2,0.009487,0.010372,0.728101,0.903429,1.854809,0.350059,3.988427,3.0,-0.8,19.0,2.591921,22.0,0.142094,0.168688
1,2,8,8.754,ok,2.18,1.4,11.35,false,5.06,10,3,1,1.736,1.5,22.0,12.2,0.732,0.329,21.2,0.027617,0.01,0.760485,0.802269,1.736177,0.316273,3.712109,10.0,-0.459806,19.0,22.0,12.237266,0.731738,0.329207
1,2,9,0.142,ok,4.93,3.74,41.27,false,7.27,8,4,1,2.2,1.5,13.2,19.0,0.282,0.698,21.2,0.02339,0.011413,0.892123,0.63453,2.2,0.316228,2.421998,8.0,-0.8,15.450987,13.208612,19.005211,0.281851,0.697539
1,2,10,-2.654,ok,5.53,4.6,6.4,false,6.97,12,3,1,1.751,1.5,18.1,9.9,0.305,0.412,21.2,0.009487,0.01,1.221675,0.626234,1.751358,0.316228,4.1832,12.0,-0.8,18.852179,18.080918,9.91502,0.305029,0.411723
1,3,1,1.0e9,reject,0.0,0.0,Inf,false,3.87,6,8,2,0.7,0.7,9.8,22.0,1.0,0.05,21.2,0.009487,0.011597,0.679978,1.28211,0.7,0.589934,2.988,6.0,0.8,11.042472,9.814487,22.0,1.0,0.05
1,3,2,-1.443,ok,5.38,4.27,104.96,false,3.7,3,6,2,0.971,0.971,6.4,21.7,0.428,0.05,21.2,0.009487,0.010207,0.605039,1.15442,0.971213,0.651302,2.879495,3.0,0.355172,7.074586,6.371352,21.73233,0.428231,0.05
1,3,3,1.743,ok,4.69,3.34,44.79,false,7.37,3,3,1,2.128,1.5,2.5,21.2,0.322,0.362,21.2,0.009487,0.011151,0.849748,1.039815,2.128387,0.679015,3.747859,3.0,-0.224953,5.997918,2.544178,21.172163,0.321908,0.362419
1,3,4,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.36,9,7,2,1.086,1.086,13.5,22.0,0.513,0.279,21.2,0.019817,0.010804,0.807194,1.16744,1.085637,0.925468,2.354273,9.0,0.8,3.606887,13.494586,22.0,0.513065,0.279045
1,3,5,-4.112,ok,5.67,4.96,81.46,false,7.82,8,3,1,1.981,1.5,7.7,22.0,0.155,0.995,21.2,0.010316,0.010372,0.468785,0.923003,1.980714,0.316228,3.757751,8.0,-0.142167,17.904898,7.714282,22.0,0.15497,0.995279
1,3,6,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.43,14,4,2,1.615,1.5,22.0,20.2,0.199,0.05,21.2,0.014987,0.011534,1.113195,0.678504,1.615318,0.404458,3.620271,14.0,0.030218,19.0,22.0,20.159033,0.199336,0.05
1,3,7,2.115,ok,5.4,3.77,62.71,false,5.72,5,5,1,0.845,0.845,18.6,9.8,0.724,0.506,21.2,0.009487,0.011668,1.046603,0.859457,0.845494,0.520706,3.988427,5.0,-0.8,8.545398,18.567846,9.798105,0.723871,0.505606
1,3,8,-4.32,ok,5.67,5.0,20.18,false,8.01,10,3,1,2.2,1.5,11.6,12.9,0.104,0.448,21.2,0.009487,0.010212,1.204154,0.495661,2.2,0.316228,3.712109,10.0,-0.8,19.0,11.631896,12.876845,0.1038,0.447944
1,3,9,1.535,ok,4.99,3.53,14.28,false,2.62,7,6,2,1.232,1.232,18.9,22.0,0.377,0.382,21.2,0.019947,0.010841,0.892123,0.769228,1.232341,0.316228,2.562593,7.0,-0.108102,17.60859,18.869913,22.0,0.377359,0.382484
1,3,10,-0.237,ok,5.14,3.9,63.7,false,2.95,5,6,2,0.8,0.8,8.9,18.5,0.305,0.319,21.2,0.009487,0.01,0.658095,1.162548,0.799699,0.316228,3.77825,5.0,-0.046156,18.852179,8.881644,18.533389,0.305029,0.319193
1,4,1,1.0e9,clearance_reject,NaN,NaN,NaN,false,-1.18,3,4,2,1.629,1.5,6.3,21.2,0.174,0.579,21.2,0.009487,0.011605,0.99641,0.791589,1.628519,0.454175,2.988,3.0,-0.8,18.56,6.271629,21.161055,0.174162,0.579032
1,4,2,5.1,ok,3.93,2.5,14.03,false,1.97,6,6,2,0.971,0.971,12.2,22.0,0.104,0.591,21.2,0.009487,0.01078,0.815963,0.4,0.971213,0.316228,3.271346,6.0,-0.8,7.074586,12.164089,22.0,0.1038,0.590789
1,4,3,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.35,9,5,2,1.572,1.5,16.4,22.0,0.392,0.36,21.2,0.018317,0.01,0.44,1.070878,1.572052,0.356101,2.733029,9.0,0.8,18.658431,16.440295,22.0,0.392051,0.360279
1,4,4,1.0e9,reject,0.0,0.0,Inf,false,7.9,14,5,1,1.086,1.086,15.6,12.9,0.114,1.0,21.2,0.010125,0.010212,1.004692,1.026749,1.085637,0.316228,3.534677,14.0,-0.294005,17.06348,15.571936,12.876845,0.113704,1.0
1,4,5,-2.933,ok,5.47,4.6,45.69,false,7.96,3,3,1,1.981,1.5,2.1,22.0,0.155,0.231,21.2,0.009487,0.010502,0.490424,0.762498,1.980714,0.316228,3.837014,3.0,-0.142167,19.0,2.061783,22.0,0.15497,0.231394
1,4,6,-4.767,ok,5.75,5.14,16.09,false,7.95,14,3,1,2.2,1.5,13.1,4.0,0.104,0.365,21.2,0.009487,0.01,1.32,0.4,2.2,0.316228,3.87689,14.0,-0.8,19.0,13.054922,4.048636,0.1038,0.364594
1,4,7,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.69,3,7,3,0.839,0.839,1.0,16.3,0.415,0.089,21.2,0.009487,0.010207,0.878043,1.133813,0.838663,0.350059,3.122347,3.0,-0.8,19.0,0.97861,16.339588,0.414676,0.08852
1,4,8,1.0e9,clearance_reject,NaN,NaN,NaN,false,-1.27,10,4,2,1.492,1.492,8.2,13.8,0.234,0.448,21.2,0.011854,0.010257,0.680372,1.048464,1.491974,0.622023,3.892543,10.0,0.328897,19.0,8.186226,13.811905,0.234464,0.447944
1,4,9,-3.851,ok,6.13,5.23,52.56,false,6.91,7,5,1,1.232,1.232,6.4,21.2,0.377,0.615,21.2,0.019817,0.011413,1.172928,1.011068,1.232341,0.520678,3.098931,7.0,0.308548,5.809453,6.389564,21.161055,0.377359,0.614694
1,4,10,1.0e9,clearance_reject,NaN,NaN,NaN,false,-3.03,5,4,2,1.751,1.5,18.1,22.0,0.104,0.975,21.2,0.009487,0.01,1.221675,0.708213,1.751358,0.316228,3.282981,5.0,-0.732027,18.734523,18.080918,22.0,0.1038,0.975301
1,5,1,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.69,3,8,3,0.751,0.751,0.6,15.0,0.453,0.05,21.2,0.009487,0.01,0.44,1.414556,0.750999,0.672884,3.055772,3.0,0.355172,7.074586,0.604308,15.0,0.452661,0.05
1,5,2,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.64,10,10,4,0.7,0.7,22.0,15.0,0.723,0.05,21.2,0.024325,0.01,0.775109,1.063886,0.7,0.699343,2.306423,10.0,0.713165,17.556785,22.0,15.0,0.723372,0.05
1,5,3,-4.914,ok,5.99,5.35,3.48,false,7.92,16,4,1,2.128,1.5,14.3,17.4,0.104,0.843,21.2,0.020249,0.011673,1.32,0.712225,2.128387,0.356101,2.733029,16.0,0.135269,12.536325,14.252008,17.418231,0.1038,0.843061
1,5,4,-4.513,ok,6.01,5.29,149.63,false,7.6,3,5,1,1.309,1.309,0.0,22.0,0.257,0.435,21.2,0.019817,0.01,0.525629,1.216325,1.308944,0.479173,2.672768,3.0,0.308548,5.918912,0.0,22.0,0.256709,0.434732
1,5,5,1.0e9,clearance_reject,NaN,NaN,NaN,false,-2.46,12,4,2,1.634,1.5,11.4,5.6,0.155,0.643,21.2,0.026476,0.011699,1.108121,0.923003,1.63369,0.883927,3.757751,12.0,0.58814,17.904898,11.447251,5.588334,0.15497,0.642863
1,5,6,-3.951,ok,5.62,4.89,28.88,false,8.04,8,3,1,2.2,1.5,1.7,17.5,0.104,0.615,21.2,0.010043,0.011534,0.970509,0.638289,2.2,0.316228,3.504269,8.0,0.58814,12.247538,1.742016,17.492122,0.1038,0.614694
1,5,7,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.37,5,4,2,1.855,1.5,10.0,21.3,0.142,0.151,21.2,0.009487,0.011004,0.970096,0.903429,1.854809,0.350059,3.119838,5.0,0.355172,7.012855,9.974879,21.25919,0.142094,0.151493
1,5,8,1.0e9,reject,0.0,0.0,Inf,false,3.4,10,9,2,0.7,0.7,19.7,12.9,0.601,0.05,21.2,0.009487,0.010622,1.229696,1.003094,0.7,0.316228,2.563809,10.0,0.281118,15.530179,19.6852,12.876845,0.600573,0.05
1,5,9,-5.285,ok,6.38,5.7,62.63,false,7.18,3,7,1,0.836,0.836,0.0,22.0,0.377,0.216,21.2,0.019817,0.010126,0.44,1.536415,0.836163,0.682234,3.098931,3.0,0.8,0.0,0.0,22.0,0.377359,0.215522
1,5,10,-3.857,ok,5.81,5.02,69.47,false,8.04,8,4,1,2.146,1.5,2.4,22.0,0.104,0.713,21.2,0.009487,0.010567,0.890113,0.626234,2.14581,0.316228,2.52179,8.0,-0.066356,7.972469,2.380084,22.0,0.1038,0.713282
1,6,1,-4.648,ok,5.93,5.25,4.6,false,7.92,16,4,1,2.2,1.5,14.3,15.0,0.104,0.969,21.2,0.020249,0.011601,1.32,0.528629,2.2,0.632456,2.988,16.0,-0.146616,15.931275,14.252008,15.0,0.1038,0.968795
1,6,2,-3.95,ok,5.62,4.89,31.4,false,8.04,8,3,1,2.2,1.5,4.2,21.7,0.104,0.521,21.2,0.009487,0.010835,1.036107,0.400618,2.2,0.316228,3.470455,8.0,0.355172,17.404683,4.249007,21.73233,0.1038,0.521449
1,6,3,-4.596,ok,5.72,5.08,20.17,false,7.98,12,3,1,2.2,1.5,10.8,17.9,0.104,0.661,21.2,0.020249,0.011402,1.271555,0.712225,2.2,0.489425,3.725797,12.0,0.311214,19.0,10.751239,17.898443,0.1038,0.661393
1,6,4,-3.994,ok,5.9,5.11,169.54,false,7.56,3,5,1,1.377,1.377,3.0,17.1,0.269,0.05,21.2,0.019817,0.01,0.673016,1.103926,1.376834,0.346272,2.672768,3.0,-0.228655,9.384423,3.029868,17.101807,0.268911,0.05
1,6,5,-4.32,ok,5.92,5.2,16.81,false,7.72,12,4,1,1.981,1.5,5.4,22.0,0.155,0.775,21.2,0.009487,0.011161,0.468785,0.4,1.980714,0.316228,3.088804,12.0,-0.033215,16.136818,5.400375,22.0,0.15497,0.774923
1,6,6,-3.812,ok,5.65,4.89,46.76,false,8.0,3,3,1,1.855,1.5,0.0,3.3,0.142,0.05,21.2,0.009487,0.01,0.560192,0.827717,1.854809,0.316228,4.1832,3.0,0.58814,12.247538,0.0,3.284944,0.142094,0.05
1,6,7,-4.478,ok,5.7,5.04,16.04,false,7.99,11,3,1,2.2,1.5,7.4,17.9,0.104,0.75,21.2,0.012917,0.01103,1.126585,0.4,2.2,0.60529,3.490405,11.0,-0.8,19.0,7.437012,17.939175,0.1038,0.749682
1,6,8,1.0e9,clearance_reject,NaN,NaN,NaN,false,-1.54,14,4,2,2.2,1.5,5.8,22.0,0.104,0.448,21.2,0.009487,0.010212,0.908314,0.4,2.2,0.316228,2.515387,14.0,-0.593196,18.175732,5.794725,22.0,0.1038,0.447944
1,6,9,-5.293,ok,6.16,5.55,19.16,false,7.56,12,5,1,1.636,1.5,7.8,22.0,0.188,0.836,21.2,0.025956,0.010126,0.945182,1.110321,1.636167,0.446112,2.158895,12.0,0.747633,0.0,7.826531,22.0,0.188267,0.835763
1,6,10,1.0e9,clearance_reject,NaN,NaN,NaN,false,-1.68,3,5,2,1.309,1.309,2.4,20.6,0.257,0.713,21.2,0.012495,0.01,0.446816,0.626234,1.308944,0.316228,3.165399,3.0,-0.135966,8.006646,2.380084,20.555562,0.256709,0.713282
1,7,1,-5.911,ok,6.33,5.91,18.18,false,7.99,11,4,1,1.6,1.5,13.1,3.3,0.104,0.539,21.2,0.016276,0.011601,1.08764,0.528629,1.600427,0.803484,3.190446,11.0,-0.146616,17.185212,13.089401,3.284944,0.1038,0.538837
1,7,2,-4.259,ok,5.69,5.0,147.83,false,8.06,7,3,1,2.089,1.5,4.2,16.3,0.104,0.397,21.2,0.009487,0.01,0.564261,0.400618,2.088988,0.316228,3.97956,7.0,0.355172,19.0,4.249007,16.321145,0.1038,0.396721
1,7,3,1.0e9,clearance_reject,NaN,NaN,NaN,false,-3.9,15,6,2,1.126,1.126,16.2,17.4,0.309,0.843,21.2,0.02846,0.010699,1.082524,0.712225,1.125637,0.782719,2.422098,15.0,0.8,2.534824,16.176503,17.418231,0.30892,0.843061
1,7,4,-1.531,ok,5.38,4.31,310.84,false,7.43,3,5,1,1.702,1.5,17.4,14.5,0.307,0.855,21.2,0.02846,0.011591,1.305541,1.216325,1.702395,0.530051,2.603878,3.0,0.8,8.570315,17.382218,14.464231,0.307285,0.855333
1,7,5,-3.699,ok,5.54,4.78,24.88,false,7.72,12,3,1,2.2,1.5,17.7,12.9,0.155,0.761,21.2,0.009487,0.01031,1.32,0.41297,2.2,0.316228,3.311251,12.0,-0.457482,14.382822,17.737154,12.876845,0.15497,0.760777
1,7,6,1.0e9,reject,0.0,0.0,Inf,false,7.67,14,8,1,1.859,1.5,4.6,22.0,0.157,0.992,21.2,0.019934,0.010647,1.131748,1.076429,1.858566,0.398619,1.366863,14.0,0.182599,0.0,4.649463,22.0,0.157381,0.991786
1,7,7,-4.689,ok,5.73,5.11,20.23,false,7.96,13,3,1,2.2,1.5,13.5,13.5,0.104,0.581,21.2,0.020249,0.01103,1.32,0.4,2.2,0.356101,3.35133,13.0,0.404861,14.523748,13.452808,13.476363,0.1038,0.58054
1,7,8,-4.643,ok,5.72,5.1,11.16,false,7.91,14,3,1,2.2,1.5,8.7,19.6,0.112,0.779,21.2,0.009487,0.011955,1.204154,0.4,2.2,0.316228,3.712109,14.0,-0.8,19.0,8.698495,19.648234,0.111614,0.778669
1,7,9,-4.28,ok,5.88,5.15,13.8,false,7.98,12,4,1,2.2,1.5,18.7,10.8,0.104,0.621,21.2,0.026653,0.011335,1.32,0.585775,2.2,0.379825,3.139643,12.0,0.50511,12.381443,18.719559,10.750195,0.1038,0.621082
1,7,10,-2.491,ok,5.54,4.58,59.8,false,7.64,9,4,1,2.146,1.5,1.6,22.0,0.188,0.736,21.2,0.021207,0.01,0.579111,1.020786,2.14581,0.316228,2.710832,9.0,0.8,7.972469,1.643216,22.0,0.188267,0.736362
1,8,1,-4.537,ok,5.94,5.25,5.24,false,7.64,16,5,1,2.002,1.5,10.9,22.0,0.155,1.0,21.2,0.015355,0.011601,0.880823,0.569892,2.002195,0.337967,2.40918,16.0,-0.153109,12.612741,10.854137,22.0,0.15497,1.0
1,8,2,1.562,ok,4.73,3.41,224.08,false,7.01,7,4,1,2.089,1.5,10.9,3.3,0.356,0.397,21.2,0.022137,0.01,0.82521,1.003703,2.088988,0.316228,3.328892,7.0,0.277798,16.430978,10.930878,3.284944,0.355659,0.396721
1,8,3,1.0e9,clearance_reject,NaN,NaN,NaN,false,-4.2,16,4,2,1.668,1.5,14.3,20.6,0.193,0.874,21.2,0.025956,0.010946,1.130773,0.976622,1.668191,0.446112,2.862347,16.0,0.314067,6.51702,14.252008,20.61016,0.192885,0.874405
1,8,4,1.0e9,clearance_reject,NaN,NaN,NaN,false,-4.57,16,5,2,1.807,1.5,20.1,8.9,0.104,0.936,21.2,0.024708,0.012725,1.32,0.796308,1.807481,0.67615,2.214708,16.0,-0.194325,11.3443,20.05873,8.855537,0.1038,0.936409
1,8,5,-3.949,ok,5.62,4.89,33.25,false,8.04,8,3,1,2.2,1.5,7.1,12.1,0.104,0.269,21.2,0.009487,0.010453,0.751923,0.4,2.2,0.316228,4.1832,8.0,0.183556,19.0,7.065933,12.05359,0.1038,0.268938
1,8,6,-1.742,ok,5.39,4.34,114.17,false,7.21,7,4,1,1.818,1.5,6.2,16.3,0.307,0.445,21.2,0.026476,0.01,1.121746,0.959686,1.817808,0.418455,3.247664,7.0,0.8,6.299313,6.158544,16.321145,0.307285,0.444606
1,8,7,-2.379,ok,5.66,4.66,16.61,false,6.68,14,4,1,1.568,1.5,10.7,17.2,0.345,0.791,21.2,0.020249,0.011206,0.660403,0.4,1.56828,0.356101,2.889918,14.0,0.672678,11.465981,10.730596,17.236636,0.345431,0.790691
1,8,8,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.32,14,6,2,1.309,1.309,12.9,19.6,0.364,0.815,21.2,0.02846,0.010541,1.025884,1.320212,1.308834,0.643444,2.271541,14.0,0.8,19.0,12.921124,19.648234,0.364125,0.814501
1,8,9,1.0e9,clearance_reject,NaN,NaN,NaN,false,-1.64,12,6,2,1.48,1.48,2.6,22.0,0.223,0.836,21.2,0.025956,0.010621,0.945182,1.216325,1.480407,0.479173,2.158895,12.0,-0.291009,8.157666,2.578836,22.0,0.222808,0.835763
1,8,10,-5.342,ok,6.15,5.54,22.37,false,7.61,11,6,1,1.636,1.5,11.5,22.0,0.182,0.681,21.2,0.02846,0.01,1.035541,1.110321,1.636167,0.477213,1.877489,11.0,0.8,0.0,11.534871,22.0,0.182172,0.681224
1,9,1,-5.8,ok,6.14,5.8,7.34,false,7.99,11,3,1,1.6,1.5,8.5,3.3,0.104,0.389,21.2,0.009487,0.01103,1.002815,0.4,1.600427,0.316228,4.1832,11.0,0.105479,19.0,8.549216,3.284944,0.1038,0.389062
1,9,2,1.0e9,clearance_reject,NaN,NaN,NaN,false,-4.21,16,4,2,2.089,1.5,14.5,22.0,0.104,0.876,21.2,0.023342,0.01,0.564261,0.612097,2.088988,0.316228,2.858266,16.0,0.564554,19.0,14.534894,22.0,0.1038,0.875524
1,9,3,1.0e9,clearance_reject,NaN,NaN,NaN,false,-2.79,14,4,2,2.172,1.5,14.3,5.0,0.104,0.667,21.2,0.009487,0.013208,1.24492,0.4,2.172035,0.356101,2.733029,14.0,-0.8,19.0,14.252008,5.004189,0.1038,0.667255
1,9,4,1.0e9,clearance_reject,NaN,NaN,NaN,false,-2.08,8,4,2,1.908,1.5,0.0,22.0,0.155,0.654,21.2,0.009487,0.010484,0.44,0.400406,1.907826,0.316228,3.50128,8.0,-0.065839,19.0,0.0,22.0,0.15497,0.654233
1,9,5,1.0e9,clearance_reject,NaN,NaN,NaN,false,-3.29,13,6,2,0.941,0.941,16.3,0.0,0.307,0.775,21.2,0.024199,0.011861,0.988597,1.002489,0.941211,0.948683,3.088804,13.0,0.272127,16.136818,16.254365,0.0,0.307285,0.774923
1,9,6,-5.831,ok,6.29,5.83,9.99,false,7.95,14,4,1,1.716,1.5,17.3,6.2,0.104,0.678,21.2,0.026476,0.01143,1.239947,0.800602,1.71644,0.690878,2.96569,14.0,0.584188,12.247538,17.268854,6.175559,0.1038,0.678281
1,9,7,-4.57,ok,5.71,5.07,21.01,false,7.92,13,3,1,2.2,1.5,3.2,13.5,0.112,0.691,21.2,0.009487,0.010967,0.881022,0.4,2.2,0.356101,4.1832,13.0,-0.490197,19.0,3.24046,13.476363,0.111614,0.690927
1,9,8,-6.193,ok,6.5,6.19,8.0,false,7.97,10,4,1,1.306,1.306,16.4,0.0,0.112,0.442,21.2,0.02339,0.011374,1.059471,0.658001,1.306369,0.948683,3.712109,10.0,0.365245,15.858368,16.365848,0.0,0.111614,0.441987
1,9,9,-5.948,ok,6.36,5.95,7.88,false,7.92,16,4,1,1.636,1.5,7.8,13.5,0.104,0.748,21.2,0.025956,0.010126,1.32,1.110321,1.636167,0.35477,2.811285,16.0,0.738588,10.504427,7.826531,13.476363,0.1038,0.747923
1,9,10,-6.101,ok,6.47,6.1,20.5,false,7.56,13,5,1,1.259,1.259,22.0,0.0,0.182,0.453,21.2,0.02846,0.011575,1.035541,0.975503,1.259298,0.948683,3.388233,13.0,0.8,12.058775,22.0,0.0,0.182172,0.452581
1,10,1,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.33,3,6,2,0.778,0.778,7.2,3.3,0.21,0.179,21.2,0.023111,0.011601,0.546984,0.98322,0.777707,0.803484,3.673232,3.0,0.477036,11.589151,7.17118,3.284944,0.210263,0.178554
