# v13_5kw_masslift telemetry  length=18.0  window=20.0  min_clearance=1.5  lift=mass-aware-const-tension  margin=1.5  era=post-428f491_mass-aware-const-tension_ON  git=unknown
island,gen,idx,fitness,status,P_mean,P_end,T_lift,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1,1,8,-0.526,ok,4.9,3.79,663.09,20.12,false,2.25,3,5,2,0.963,0.963,11.5,12.7,0.402,0.077,18.0,0.009663,0.012138,1.020324,0.805022,0.963025,0.431371,3.178097,3.0,-0.21196,19.0,11.542103,12.67492,0.402078,0.07729
1,1,9,-2.276,ok,5.19,4.3,1228.61,11.39,false,6.93,6,4,1,2.2,1.5,16.3,21.2,0.104,0.842,18.0,0.012624,0.014324,0.776429,0.660888,2.2,0.520678,2.735957,6.0,-0.117559,16.995006,16.349722,21.161055,0.1038,0.841861
1,1,10,-2.571,ok,5.29,4.42,677.4,24.18,false,3.24,3,6,2,0.918,0.918,20.4,15.3,0.373,0.05,18.0,0.026475,0.011788,0.750504,0.981092,0.917971,0.63498,3.018672,3.0,-0.467395,19.0,20.444732,15.275335,0.373429,0.05
1,2,1,1.0e9,reject,0.0,0.0,0.0,Inf,false,2.67,9,8,1,0.7,0.7,15.0,21.8,1.0,0.415,18.0,0.01425,0.014136,0.7489,1.494818,0.7,0.861331,2.659063,9.0,-0.11,0.0,15.0,21.829754,1.0,0.414725
1,2,2,3.852,ok,3.62,2.52,2012.94,2.36,false,3.95,10,6,1,0.966,0.966,8.4,11.1,0.704,0.475,18.0,0.02846,0.011868,0.855626,1.326227,0.965991,0.948683,2.501656,10.0,0.355172,4.373365,8.419161,11.097153,0.703779,0.474799
1,2,3,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.51,9,4,2,1.122,1.122,22.0,22.0,0.17,0.083,18.0,0.014352,0.01144,0.756531,0.620457,1.121858,0.316228,4.145186,9.0,-0.8,19.0,22.0,22.0,0.170072,0.082993
1,2,4,3.1,ok,4.39,3.05,1992.97,31.89,false,4.76,10,4,1,1.4,1.4,22.0,22.0,0.537,0.181,18.0,0.017315,0.01,0.525629,1.037052,1.4002,0.479173,2.672768,10.0,0.788967,15.922639,22.0,22.0,0.536596,0.180777
1,2,5,4.929,ok,3.29,2.3,2559.72,5.17,false,4.38,13,3,1,1.466,1.466,13.7,11.1,0.562,0.379,18.0,0.014295,0.011252,1.289095,0.82177,1.46611,0.679331,3.939525,13.0,0.324838,11.14765,13.730357,11.057303,0.562436,0.379435
1,2,6,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.78,7,4,2,1.285,1.285,19.9,19.6,0.307,0.615,18.0,0.010158,0.010204,0.658984,1.083963,1.284784,0.517224,2.897762,7.0,0.795535,18.042589,19.924364,19.602132,0.307285,0.614694
1,2,7,-5.092,ok,5.74,5.22,655.49,38.5,false,6.85,3,3,1,1.355,1.355,2.6,22.0,0.142,0.169,18.0,0.009487,0.010372,0.728101,0.903429,1.354638,0.350059,3.988427,3.0,-0.8,19.0,2.591921,22.0,0.142094,0.168688
1,2,8,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.0,5,4,2,1.614,1.5,19.4,18.8,0.402,0.242,18.0,0.016176,0.01,0.820247,0.629767,1.614489,0.431371,3.178097,5.0,-0.459806,19.0,19.358873,18.81151,0.402078,0.242455
1,2,9,-2.394,ok,5.22,4.34,1235.44,11.43,false,6.93,6,4,1,2.116,1.5,22.0,18.5,0.104,0.512,18.0,0.020764,0.011413,0.892123,0.759746,2.115931,0.427158,2.698947,6.0,-0.54797,15.450987,22.0,18.486241,0.1038,0.511562
1,2,10,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.62,3,4,2,0.918,0.918,20.4,15.3,0.305,0.05,18.0,0.009487,0.01,0.750504,0.981092,0.917971,0.316228,4.15703,3.0,-0.8,19.0,20.444732,15.275335,0.305029,0.05
1,3,1,1.0e9,reject,0.0,0.0,0.0,Inf,false,2.75,6,7,2,0.7,0.7,16.4,17.1,0.952,0.05,18.0,0.020928,0.010105,0.602797,1.515192,0.7,0.940633,2.988,6.0,0.8,7.798119,16.370713,17.077608,0.952208,0.05
1,3,2,-3.148,ok,5.67,4.78,1241.74,10.06,false,5.74,6,4,1,1.157,1.157,5.1,18.7,0.39,0.166,18.0,0.02846,0.01,0.86752,0.956735,1.156841,0.473731,3.528233,6.0,0.355172,4.373365,5.054513,18.746193,0.390127,0.166119
1,3,3,1.837,ok,4.4,3.15,856.68,8.75,false,6.29,4,3,1,2.128,1.5,1.2,18.2,0.284,0.391,18.0,0.025328,0.010944,1.112229,0.83525,2.128387,0.501444,4.1832,4.0,-0.224953,4.058441,1.227339,18.186026,0.283804,0.391217
1,3,4,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.13,12,4,2,1.4,1.4,12.2,22.0,0.475,0.395,18.0,0.017315,0.010597,1.069674,0.969755,1.4002,0.747896,3.003011,12.0,0.8,0.905667,12.177746,22.0,0.474961,0.395164
1,3,5,-4.201,ok,5.6,4.94,1416.81,10.63,false,6.69,7,3,1,1.711,1.5,7.7,22.0,0.155,0.379,18.0,0.014295,0.010372,0.468785,0.930542,1.710728,0.316228,3.757751,7.0,-0.142167,17.070069,7.714282,22.0,0.15497,0.379435
1,3,6,-1.923,ok,5.59,4.51,1439.99,32.53,false,5.43,7,5,1,1.155,1.155,22.0,20.3,0.446,0.106,18.0,0.02846,0.011534,0.482567,1.106764,1.154755,0.660871,2.744975,7.0,0.074729,17.333236,22.0,20.325997,0.446287,0.106051
1,3,7,-2.751,ok,5.78,4.78,849.14,18.13,false,5.38,4,5,1,0.783,0.783,18.6,15.6,0.526,0.336,18.0,0.009487,0.012474,1.223477,0.779698,0.783134,0.589854,3.988427,4.0,-0.8,16.610454,18.567846,15.558717,0.525817,0.336377
1,3,8,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.62,3,4,2,1.17,1.17,14.5,19.3,0.129,0.079,18.0,0.009487,0.011752,0.637764,0.922233,1.170227,0.474546,3.178097,3.0,-0.8,19.0,14.47342,19.320441,0.129203,0.079042
1,3,9,-3.008,ok,5.63,4.72,1424.83,24.24,false,5.73,7,5,1,1.232,1.232,18.9,22.0,0.377,0.459,18.0,0.018492,0.010841,0.892123,0.775223,1.232341,0.316228,2.562593,7.0,-0.108102,16.944795,18.869913,22.0,0.377359,0.458576
1,3,10,-3.438,ok,5.51,4.72,853.58,5.48,false,3.22,4,6,2,0.7,0.7,8.9,18.5,0.373,0.05,18.0,0.011627,0.01,0.658095,1.168363,0.7,0.63498,3.77825,4.0,-0.046156,19.0,8.881644,18.533389,0.373429,0.05
1,4,1,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.85,3,5,2,1.209,1.209,6.3,21.2,0.174,0.512,18.0,0.009487,0.011605,0.99641,0.786282,1.208873,0.454175,2.988,3.0,-0.8,18.56,6.271629,21.161055,0.174162,0.511673
1,4,2,-4.89,ok,5.72,5.15,676.72,71.27,false,6.51,3,5,1,1.157,1.157,12.1,22.0,0.238,0.323,18.0,0.02846,0.012169,0.683385,0.622971,1.156841,0.316228,2.886216,3.0,-0.8,4.373365,12.09933,22.0,0.238436,0.323474
1,4,3,0.778,ok,4.71,3.52,1802.99,16.11,false,5.53,9,4,1,1.711,1.5,16.4,22.0,0.392,0.091,18.0,0.018401,0.01,0.44,1.086082,1.711134,0.356101,2.733029,9.0,0.8,16.974983,16.440295,22.0,0.392051,0.09078
1,4,4,-0.968,ok,5.18,4.07,1230.02,8.38,false,5.65,6,4,1,1.4,1.4,15.5,12.7,0.412,0.239,18.0,0.013361,0.012138,0.820862,1.037052,1.4002,0.405349,3.000665,6.0,0.294035,15.922639,15.482143,12.67492,0.411981,0.239394
1,4,5,-3.033,ok,5.31,4.53,655.56,33.04,false,6.81,3,3,1,1.711,1.5,2.1,22.0,0.155,0.231,18.0,0.009487,0.010502,0.490424,0.762498,1.710728,0.316228,3.837014,3.0,-0.142167,19.0,2.061783,22.0,0.15497,0.231394
1,4,6,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.69,3,7,3,0.7,0.7,5.7,10.6,0.399,0.05,18.0,0.009487,0.011028,0.836611,1.05093,0.7,0.521099,3.024989,3.0,0.024873,19.0,5.74364,10.612185,0.398993,0.05
1,4,7,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.34,3,7,3,0.782,0.782,11.7,22.0,0.321,0.216,18.0,0.009487,0.010522,0.728945,0.594426,0.781955,0.350059,2.87646,3.0,-0.8,19.0,11.727891,22.0,0.320882,0.216086
1,4,8,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.62,3,4,2,1.222,1.222,8.2,13.8,0.234,0.077,18.0,0.015832,0.010257,0.680372,1.056003,1.221988,0.622023,3.892543,3.0,0.328897,19.0,8.186226,13.811905,0.234464,0.07729
1,4,9,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.15,7,5,2,1.232,1.232,14.3,21.2,0.377,0.669,18.0,0.02846,0.011413,1.033139,0.661895,1.232341,0.520678,2.891926,7.0,-0.116992,4.803751,14.282302,21.161055,0.377359,0.668886
1,4,10,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.76,4,7,3,0.7,0.7,8.9,22.0,0.104,0.548,18.0,0.011627,0.01,0.658095,0.713448,0.7,0.316228,3.282981,4.0,-0.732027,18.154876,8.881644,22.0,0.1038,0.547702
1,5,1,-5.202,ok,5.74,5.24,671.23,99.92,false,6.99,3,4,1,1.407,1.407,6.4,15.0,0.104,0.382,18.0,0.028348,0.01,0.496962,0.685749,1.406671,0.316228,3.403166,3.0,-0.8,4.373365,6.38957,15.0,0.1038,0.381781
1,5,2,-3.824,ok,5.54,4.81,1056.56,7.13,false,6.4,5,4,1,1.43,1.43,13.1,10.2,0.244,0.418,18.0,0.02846,0.010915,0.545016,0.754973,1.430274,0.344871,2.891455,5.0,-0.233235,2.779138,13.067353,10.169139,0.243615,0.41841
1,5,3,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-1.36,14,4,2,2.128,1.5,19.8,17.4,0.503,0.415,18.0,0.014212,0.012937,1.32,0.712225,2.128387,0.356101,2.733029,14.0,0.8,19.0,19.844387,17.418231,0.503055,0.414847
1,5,4,-2.917,ok,5.35,4.53,1227.1,5.98,false,6.51,6,4,1,1.717,1.5,11.6,22.0,0.206,0.606,18.0,0.01104,0.012138,0.820862,0.65893,1.717085,0.405349,3.000665,6.0,-0.8,15.450987,11.610766,22.0,0.20606,0.605785
1,5,5,-5.533,ok,5.95,5.53,2569.18,3.84,false,6.54,13,3,1,1.489,1.489,18.5,0.0,0.155,0.636,18.0,0.024948,0.013197,1.32,0.930542,1.489336,0.725581,3.757751,13.0,0.459195,17.070069,18.531627,0.0,0.15497,0.635918
1,5,6,-0.93,ok,5.36,4.18,1038.73,7.23,false,5.5,5,5,1,1.168,1.168,15.0,17.3,0.47,0.615,18.0,0.009487,0.011534,1.233879,0.78734,1.167689,0.490131,2.912718,5.0,0.58814,12.247538,14.984569,17.290197,0.4695,0.614694
1,5,7,-5.035,ok,5.72,5.19,656.27,53.29,false,6.85,3,4,1,1.355,1.355,14.7,21.5,0.142,0.274,18.0,0.009487,0.01176,0.723574,0.903429,1.354638,0.350059,3.434749,3.0,-0.545002,4.373365,14.725964,21.52686,0.142094,0.273909
1,5,8,-4.818,ok,5.69,5.13,656.52,80.64,false,6.7,3,4,1,1.297,1.297,5.3,12.7,0.185,0.37,18.0,0.009663,0.01,0.44,0.684806,1.297122,0.431371,2.978974,3.0,-0.730943,1.79064,5.281498,12.67492,0.185373,0.370414
1,5,9,2.438,ok,4.24,2.98,1047.3,5.05,false,5.87,5,3,1,1.994,1.5,13.6,22.0,0.377,0.772,18.0,0.021242,0.013452,0.836188,0.4,1.993939,0.316228,3.97329,5.0,-0.8,6.586992,13.560739,22.0,0.377359,0.771515
1,5,10,-0.73,ok,4.83,3.82,656.2,23.74,false,6.99,3,4,1,2.2,1.5,12.1,22.0,0.104,0.705,18.0,0.011627,0.012169,0.539549,1.168363,2.2,0.316228,2.75825,3.0,-0.8,17.116598,12.149115,22.0,0.1038,0.704625
1,6,1,-3.08,ok,5.35,4.55,1805.55,7.01,false,6.88,9,3,1,2.2,1.5,13.0,15.0,0.104,0.761,18.0,0.022913,0.012149,0.715657,0.599702,2.2,0.316228,3.403166,9.0,-0.484294,14.806448,12.976622,15.0,0.1038,0.761459
1,6,2,-1.154,ok,4.99,3.96,662.79,36.34,false,2.25,3,5,2,0.7,0.7,2.4,22.0,0.327,0.05,18.0,0.010507,0.01,0.59121,1.34466,0.7,0.595113,4.1832,3.0,-0.8,19.0,2.37854,22.0,0.327306,0.05
1,6,3,-3.59,ok,5.43,4.72,669.94,50.96,false,6.75,3,4,1,1.544,1.5,10.7,20.1,0.17,0.505,18.0,0.023821,0.012169,0.595133,0.712225,1.543883,0.316228,2.680783,3.0,-0.8,0.0,10.734425,20.064769,0.170072,0.50519
1,6,4,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.87,5,5,2,1.192,1.192,11.2,16.4,0.35,0.453,18.0,0.01104,0.010853,0.678506,0.787025,1.191902,0.55477,3.000665,5.0,-0.458042,8.476716,11.243881,16.393523,0.350484,0.452571
1,6,5,-4.265,ok,5.56,4.94,663.66,40.63,false,6.81,3,3,1,1.489,1.489,9.2,0.0,0.155,0.05,18.0,0.02401,0.010022,1.32,1.142802,1.489336,0.571631,3.696897,3.0,-0.046156,11.125773,9.228926,0.0,0.15497,0.05
1,6,6,-4.849,ok,5.72,5.15,656.72,46.96,false,6.57,3,4,1,1.207,1.207,6.0,3.3,0.222,0.134,18.0,0.009553,0.011655,0.838362,0.866298,1.206875,0.350059,3.682675,3.0,0.58814,12.247538,5.968984,3.284944,0.221725,0.134202
1,6,7,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.03,3,4,2,1.143,1.143,7.3,16.3,0.15,0.258,18.0,0.02846,0.01,0.557088,0.624941,1.142981,0.316228,3.543126,3.0,-0.8,7.352918,7.319473,16.318463,0.150376,0.257979
1,6,8,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,1.01,8,5,2,0.862,0.862,10.3,5.2,0.233,0.37,18.0,0.019419,0.01,0.928641,1.21606,0.862497,0.76454,3.641965,8.0,0.464137,19.0,10.312827,5.153315,0.232813,0.370414
1,6,9,-2.214,ok,5.19,4.29,1051.49,10.76,false,6.64,5,4,1,1.776,1.5,14.2,22.0,0.181,0.635,18.0,0.024582,0.011413,0.805521,0.697932,1.775872,0.316228,2.692765,5.0,-0.8,15.450987,14.230722,22.0,0.181499,0.635209
1,6,10,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,0.57,6,4,2,1.643,1.5,8.9,20.4,0.262,0.05,18.0,0.009487,0.012138,0.782109,1.168363,1.642556,0.483684,2.712076,6.0,-0.753019,13.693891,8.881644,20.418187,0.261557,0.05
1,7,1,-2.178,ok,5.13,4.23,661.9,33.84,false,2.25,3,5,2,0.877,0.877,1.4,1.7,0.104,0.05,18.0,0.009487,0.01,0.693419,0.685749,0.877175,0.420851,3.561878,3.0,-0.8,14.445586,1.394213,1.657524,0.1038,0.05
1,7,2,-5.48,ok,5.96,5.48,2193.62,17.1,false,6.17,11,4,1,1.256,1.256,12.1,0.0,0.238,0.469,18.0,0.02846,0.010773,0.984912,0.622971,1.256116,0.739099,3.788574,11.0,-0.8,14.6229,12.09933,0.0,0.238436,0.468688
1,7,3,-2.972,ok,5.4,4.57,1226.91,8.79,false,6.17,6,3,1,1.533,1.5,14.5,20.1,0.287,0.505,18.0,0.011395,0.012394,0.999009,0.712225,1.532883,0.351739,3.916621,6.0,0.028241,11.447239,14.541153,20.064769,0.287408,0.50519
1,7,4,-4.268,ok,5.67,4.98,1226.6,8.0,false,6.23,6,4,1,1.315,1.315,9.4,7.3,0.274,0.232,18.0,0.009487,0.01337,0.916014,0.65893,1.315409,0.350059,3.111278,6.0,0.58814,8.788251,9.40572,7.291125,0.274145,0.231817
1,7,5,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-2.29,13,4,2,1.232,1.232,10.6,22.0,0.155,0.594,18.0,0.024948,0.01,0.44,0.837838,1.232322,0.564467,3.651406,13.0,-0.8,6.988054,10.634696,22.0,0.15497,0.59358
1,7,6,-2.62,ok,5.35,4.48,664.06,21.5,false,3.24,3,6,2,0.7,0.7,11.5,22.0,0.462,0.081,18.0,0.009487,0.010406,0.599235,1.315617,0.7,0.496427,3.895423,3.0,0.24066,19.0,11.526115,22.0,0.461554,0.081217
1,7,7,-3.782,ok,5.5,4.8,669.63,83.61,false,6.54,3,4,1,1.382,1.382,6.3,20.1,0.228,0.389,18.0,0.026259,0.010372,0.44,0.903429,1.381998,0.325611,2.702179,3.0,-0.8,0.0,6.269569,20.064769,0.228008,0.38911
1,7,8,-5.383,ok,5.85,5.38,2174.95,16.02,false,6.84,11,4,1,1.649,1.5,15.7,0.0,0.104,0.629,18.0,0.009663,0.013584,0.44,0.857202,1.649247,0.620639,2.978974,11.0,-0.730943,9.139266,15.691228,0.0,0.1038,0.629394
1,7,9,-5.416,ok,5.88,5.42,1415.62,24.5,false,6.71,7,4,1,1.387,1.387,0.0,22.0,0.151,0.091,18.0,0.009487,0.01,0.44,0.77353,1.387094,0.316228,3.347627,7.0,-0.8,8.843252,0.0,22.0,0.15108,0.090904
1,7,10,-4.978,ok,5.82,5.27,2562.07,1.57,false,2.86,13,6,2,0.7,0.7,4.0,18.5,0.245,0.152,18.0,0.009565,0.01054,0.781291,0.72962,0.7,0.612,3.617197,13.0,-0.8,19.0,3.993628,18.533389,0.245249,0.15169
1,8,1,-4.844,ok,5.73,5.15,1805.77,11.23,false,6.81,9,4,1,1.646,1.5,17.8,10.9,0.118,0.656,18.0,0.022419,0.01,1.107487,0.979205,1.64623,0.495027,3.15377,9.0,0.459195,9.097481,17.787464,10.939563,0.117697,0.655819
1,8,2,-3.385,ok,5.46,4.69,657.21,59.35,false,6.25,3,4,1,1.256,1.256,12.6,0.0,0.309,0.469,18.0,0.009553,0.010773,1.174805,0.785301,1.256116,0.739099,3.515625,3.0,0.8,12.208664,12.616872,0.0,0.308706,0.468688
1,8,3,-2.314,ok,5.14,4.3,655.27,23.34,false,6.99,3,3,1,1.948,1.5,10.7,11.0,0.104,0.373,18.0,0.009545,0.011799,0.44,0.848928,1.948077,0.321333,2.970452,3.0,-0.759189,3.015783,10.734425,11.047189,0.1038,0.373216
1,8,4,-3.865,ok,5.45,4.79,668.55,57.57,false,6.99,3,4,1,1.643,1.5,7.0,22.0,0.104,0.448,18.0,0.023748,0.011661,0.44,0.753461,1.642773,0.316228,2.427632,3.0,-0.8,0.0,6.984028,22.0,0.1038,0.448106
1,8,5,-5.472,ok,5.95,5.47,1804.9,10.86,false,6.27,9,3,1,1.24,1.24,13.4,0.0,0.234,0.508,18.0,0.024948,0.010959,1.129157,0.930542,1.239867,0.756037,4.109405,9.0,-0.8,19.0,13.397035,0.0,0.233937,0.507632
1,8,6,-5.426,ok,5.91,5.43,1226.25,16.44,false,6.44,6,4,1,1.176,1.176,0.0,17.3,0.222,0.05,18.0,0.009553,0.01,0.838362,0.499392,1.175645,0.416912,3.465781,6.0,-0.8,8.14788,0.0,17.315379,0.221725,0.05
1,8,7,1.0e9,clearance_reject,NaN,NaN,NaN,NaN,false,-0.33,13,4,2,1.237,1.237,9.1,6.1,0.26,0.239,18.0,0.009487,0.012383,1.32,0.903429,1.237271,0.350059,3.730118,13.0,0.138704,17.613013,9.051655,6.133185,0.259871,0.239454
1,8,8,-5.518,ok,5.99,5.52,1796.02,12.88,false,6.17,9,4,1,1.162,1.162,0.0,0.0,0.254,0.05,18.0,0.009487,0.01,0.800031,0.558461,1.162471,0.416912,3.428409,9.0,-0.8,9.139266,0.0,0.0,0.25354,0.05
1,8,9,-4.572,ok,5.97,5.25,1417.76,22.68,false,5.84,7,5,1,1.06,1.06,0.0,22.0,0.351,0.091,18.0,0.009487,0.010871,0.44,0.4,1.05983,0.316228,3.347627,7.0,-0.396439,2.587068,0.0,22.0,0.351218,0.090904
1,8,10,-4.697,ok,5.63,5.07,655.27,39.64,false,6.99,3,3,1,1.537,1.5,2.0,18.5,0.104,0.183,18.0,0.009487,0.01029,0.44,1.042603,1.536982,0.316228,3.784439,3.0,-0.8,16.534574,2.021685,18.533389,0.1038,0.18348
1,9,1,-4.893,ok,5.69,5.15,661.98,36.43,false,6.87,3,3,1,1.407,1.407,8.0,15.0,0.138,0.382,18.0,0.022204,0.010528,0.865144,0.831651,1.406671,0.4356,4.103768,3.0,-0.8,16.054088,8.047288,15.0,0.137508,0.382036
1,9,2,-4.856,ok,5.71,5.15,656.6,62.4,false,6.64,3,4,1,1.256,1.256,7.8,22.0,0.2,0.339,18.0,0.009487,0.010773,0.984912,0.881673,1.256116,0.342563,3.136366,3.0,-0.8,14.6229,7.778234,22.0,0.199881,0.339312
1,9,3,-2.786,ok,5.25,4.45,667.37,84.28,false,6.85,3,4,1,1.715,1.5,10.7,0.0,0.143,0.23,18.0,0.024184,0.01,0.577551,0.524133,1.715423,0.316228,2.680783,3.0,-0.8,0.0,10.734425,0.0,0.14286,0.23004
1,9,4,-5.424,ok,5.9,5.42,3144.03,3.05,false,6.12,16,3,1,1.425,1.425,22.0,0.0,0.218,0.833,18.0,0.02846,0.013459,1.32,0.746402,1.42465,0.948683,3.626534,16.0,0.459195,14.196199,22.0,0.0,0.218225,0.832889
1,9,5,-5.446,ok,5.91,5.45,1232.33,12.79,false,6.53,6,4,1,1.205,1.205,2.2,13.3,0.2,0.636,18.0,0.020361,0.01,0.705912,0.4,1.205461,0.397526,3.757751,6.0,-0.8,17.070069,2.176163,13.304175,0.199781,0.635918
1,9,6,-4.676,ok,5.66,5.08,1224.71,8.71,false,6.93,6,3,1,1.712,1.5,15.1,22.0,0.104,0.733,18.0,0.009553,0.012169,0.44,0.799681,1.711664,0.316228,3.465781,6.0,-0.8,8.14788,15.124486,22.0,0.1038,0.733145
1,9,7,-2.306,ok,5.25,4.36,657.37,73.49,false,6.15,3,4,1,1.355,1.355,3.5,22.0,0.337,0.104,18.0,0.009556,0.010477,1.101291,0.519702,1.354638,0.350059,3.666359,3.0,-0.8,15.4673,3.52519,22.0,0.336664,0.103656
